failure_uid,model_family,method_name,input_scope,repetition,run_id,failure_object_type,related_finding_uid,related_case_id,detection_match,evidence_quality,summary,final_answer_path,tool_trace_path,candidate_reason,failure_manifestation,failure_mechanism,evidence_from_output,tool_trace_observation,likely_cause,method_implication,review_notes
E00068,deepseek_v4_pro,proposed,h19_debug_jtag_scope,1,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_1,Duplicate,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_1:F9,H19-050,Duplicate,Sufficient,"Debug SBA can read bootrom, exposing secure boot code.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00069,deepseek_v4_pro,proposed,h19_debug_jtag_scope,2,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_2,Duplicate,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_2:F1,H19-005,Duplicate,Sufficient,Complete absence of debug authentication enforcement.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00070,deepseek_v4_pro,proposed,h19_debug_jtag_scope,2,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_2,Duplicate,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_2:F7,H19-005,Duplicate,Sufficient,No sticky lock on debug module activation after deactivation.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00071,deepseek_v4_pro,proposed,h19_debug_jtag_scope,2,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_2,Duplicate,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_2:F8,H19-048,Duplicate,Sufficient,Performance counters are accessible to user mode without counteren enforcement.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00072,deepseek_v4_pro,proposed,h19_debug_jtag_scope,3,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_3,Evidence_failure,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_3:F1,H19-050,TP,Insufficient,Missing SBA address range check leads to unauthorized access to sensitive memories.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\tool_observations.jsonl,Insufficient evidence,,,,,,,
E00073,deepseek_v4_pro,proposed,h19_debug_jtag_scope,3,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_3,FP_finding,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_3:F2,,FP,Unsupported,"Debug mode unconditionally grants machine-mode CSR access, violating the required privilege-check guard.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\tool_observations.jsonl,FP finding,,,,,,,
E00074,deepseek_v4_pro,proposed,h19_debug_jtag_scope,3,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_3,Evidence_failure,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_3:F3,H19-051,TP,Insufficient,"JTAG authentication logic is missing; pass_chk is declared but not implemented, allowing unrestricted debug access.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\tool_observations.jsonl,Insufficient evidence,,,,,,,
E00075,deepseek_v4_pro,proposed,h19_debug_jtag_scope,3,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_3,Evidence_failure,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_3:F4,H19-054,TP,Insufficient,ROM2 write enable is not protected; any master can overwrite critical key material.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\tool_observations.jsonl,Insufficient evidence,,,,,,,
E00076,deepseek_v4_pro,proposed,h19_debug_jtag_scope,3,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_3,FP_finding,proposed:deepseek_v4_pro:h19_debug_jtag_scope:rep_3:F5,,FP,Unsupported,Unable to determine if AES key extraction is possible without the AES register-level implementation.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_debug_jtag_scope\rep_3\tool_observations.jsonl,FP finding,,,,,,,
E00077,deepseek_v4_pro,proposed,h19_jtag_debug_expansion_scope,1,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_1,Duplicate,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_1:F2,H19-053,Duplicate,Sufficient,"ndmreset can be triggered without any authentication, violating the expected guard.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00078,deepseek_v4_pro,proposed,h19_jtag_debug_expansion_scope,2,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_2,Duplicate,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_2:F3,H19-053,Duplicate,Sufficient,"ndmreset can reset the full core, likely clearing any security locks.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00079,deepseek_v4_pro,proposed,h19_jtag_debug_expansion_scope,2,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_2,Duplicate,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_2:F5,H19-046,Duplicate,Sufficient,Cannot confirm or deny vulnerability without AES register implementation analysis.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00080,deepseek_v4_pro,proposed,h19_jtag_debug_expansion_scope,2,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_2,Duplicate,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_2:F6,H19-053,Duplicate,Sufficient,Unclear if lock bits can be cleared via debug; requires deeper analysis of abstract command handler.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00081,deepseek_v4_pro,proposed,h19_jtag_debug_expansion_scope,3,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_3:F1,H19-046,Duplicate,Sufficient,No firewall or access control; debug master has full SoC visibility. This violates the principle of least privilege for debug access.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00082,deepseek_v4_pro,proposed,h19_jtag_debug_expansion_scope,3,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_3,FP_finding,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_3:F3,,FP,Unsupported,"rom2 is writable, violating immutability of security-critical ROM. Write protection missing.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\tool_observations.jsonl,FP finding,,,,,,,
E00083,deepseek_v4_pro,proposed,h19_jtag_debug_expansion_scope,3,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_3:F4,H19-053,Duplicate,Insufficient,Inconclusive – cannot determine if security state is reset by ndmreset.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00084,deepseek_v4_pro,proposed,h19_jtag_debug_expansion_scope,3,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_3,FP_finding,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_3:F6,,FP,Unsupported,Security-critical ROM is always readable by debug master; no post-boot protection.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\tool_observations.jsonl,FP finding,,,,,,,
E00085,deepseek_v4_pro,proposed,h19_jtag_debug_expansion_scope,3,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h19_jtag_debug_expansion_scope:rep_3:F8,H19-046,Duplicate,Sufficient,"PCIe DMA has full memory access; no IOMMU or firewall, violating DMA confinement requirement.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h19_jtag_debug_expansion_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00086,deepseek_v4_pro,proposed,h21_access_lock_scope,1,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1,Evidence_failure,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1:F1,H21-005,TP,Fabricated,Debug accesses use the current CPU privilege level without a separate debug authorization gate. This could allow an unauthenticated debug session to access sensitive peripherals if the core is halted in a high-privilege mode.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\tool_observations.jsonl,Fabricated evidence,,,,,,,
E00087,deepseek_v4_pro,proposed,h21_access_lock_scope,1,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1,Evidence_failure,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1:F2,H21-035,TP,Fabricated,"Lock bits are cleared by jtag_unlock or at reset, directly violating the requirement that they default to locked and cannot be forced clear by debug/test.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\tool_observations.jsonl,Fabricated evidence,,,,,,,
E00088,deepseek_v4_pro,proposed,h21_access_lock_scope,1,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1,FP_finding,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1:F3,,FP,Fabricated,debug_mode_i does not gate writes to key registers; only the aggregated output is zeroed. A debug session can overwrite HMAC keys if lock is defeated.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\tool_observations.jsonl,FP finding,,,,,,,
E00089,deepseek_v4_pro,proposed,h21_access_lock_scope,1,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1,FP_finding,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1:F4,,FP,Fabricated,"Fuse read trigger is unprotected by lock, and data readout is only protected by a lock bit that can be cleared via jtag_unlock.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\tool_observations.jsonl,FP finding,,,,,,,
E00090,deepseek_v4_pro,proposed,h21_access_lock_scope,1,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1,Duplicate,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1:F5,H21-048,Duplicate,Fabricated,Insufficient evidence to determine if testmode_i bypasses security; appears limited to debug and timer modules.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00091,deepseek_v4_pro,proposed,h21_access_lock_scope,1,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1,FP_finding,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1:F6,,FP,Fabricated,Inconclusive – the design relies on correct priv_lvl_i generation; debug may be able to elevate privilege.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\tool_observations.jsonl,FP finding,,,,,,,
E00092,deepseek_v4_pro,proposed,h21_access_lock_scope,1,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1,Evidence_failure,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1:F7,H21-048,TP,Fabricated,Cannot assess without dmi_jtag internals; high risk if weak.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\tool_observations.jsonl,Fabricated evidence,,,,,,,
E00093,deepseek_v4_pro,proposed,h21_access_lock_scope,1,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1,Duplicate,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_1:F8,H21-005,Duplicate,Fabricated,Unintended privilege inheritance violates isolation; master 5 obtains master 4's rights.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00094,deepseek_v4_pro,proposed,h21_access_lock_scope,2,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_2,Evidence_failure,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_2:F1,H21-048,TP,Fabricated,jtag_unlock likely clears all locks without authentication because the condition does not include any hash check.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\tool_observations.jsonl,Fabricated evidence,,,,,,,
E00095,deepseek_v4_pro,proposed,h21_access_lock_scope,2,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_2,Evidence_failure,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_2:F2,H21-005,TP,Fabricated,"The OR gate grants PKT access when HMAC is accessible, creating an unintended dependency.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\tool_observations.jsonl,Fabricated evidence,,,,,,,
E00096,deepseek_v4_pro,proposed,h21_access_lock_scope,2,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_2,Evidence_failure,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_2:F3,H21-035,TP,Fabricated,Reset default is insecure; peripherals are unlocked.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\tool_observations.jsonl,Fabricated evidence,,,,,,,
E00097,deepseek_v4_pro,proposed,h21_access_lock_scope,3,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3,Evidence_failure,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3:F1,H21-048,TP,Fabricated,"jtag_unlock=1 unconditionally resets all reglk_mem to 0; authentication logic resides in dmi_jtag module, which is not available for inspection.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\tool_observations.jsonl,Fabricated evidence,,,,,,,
E00098,deepseek_v4_pro,proposed,h21_access_lock_scope,3,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3,Evidence_failure,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3:F2,H21-005,TP,Fabricated,Cross-peripheral privilege escalation: acc_ctrl bit for peripheral 4 (HMAC) grants access to peripheral 5 (PKT) via hardcoded OR logic.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\tool_observations.jsonl,Fabricated evidence,,,,,,,
E00099,deepseek_v4_pro,proposed,h21_access_lock_scope,3,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3,FP_finding,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3:F3,,FP,Fabricated,rom_req uses priv_lvl_i directly; dm_master is disabled; no direct debug path to boot ROM visible; influence of debug/test on priv_lvl_i cannot be verified.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\tool_observations.jsonl,FP finding,,,,,,,
E00100,deepseek_v4_pro,proposed,h21_access_lock_scope,3,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3,FP_finding,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3:F4,,FP,Fabricated,"Missing lock-based write protection on fuse control registers; while key read is protected, other security-critical fuse commands may be issued without authorization.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\tool_observations.jsonl,FP finding,,,,,,,
E00101,deepseek_v4_pro,proposed,h21_access_lock_scope,3,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3,Evidence_failure,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3:F5,H21-043,TP,Fabricated,we_flag provides a side channel to enable access to locked peripherals without modifying the lock-protected acct_mem registers.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\tool_observations.jsonl,Fabricated evidence,,,,,,,
E00102,deepseek_v4_pro,proposed,h21_access_lock_scope,3,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3,Evidence_failure,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3:F6,H21-035,TP,Fabricated,Unsafe reset defaults: security-critical lock and access-control registers initialize to permissive states.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\tool_observations.jsonl,Fabricated evidence,,,,,,,
E00103,deepseek_v4_pro,proposed,h21_access_lock_scope,3,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3,Duplicate,proposed:deepseek_v4_pro:h21_access_lock_scope:rep_3:F7,H21-048,Duplicate,Fabricated,"In JTAG mode, dmi_jtag module generates both jtag_unlock and debug_req_valid; internal logic is not inspectable; in simulation mode, SimDTM drives debug_req_valid without any authentication.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00104,deepseek_v4_pro,proposed,h21_access_reglock_reset_expansion_scope,1,proposed:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_1,Duplicate,proposed:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_1:F2,H21-032,Duplicate,Sufficient,"Inconclusive – the architecture shows potential for correct guarding, but internal implementation needs review.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
