failure_uid,model_family,method_name,input_scope,repetition,run_id,failure_object_type,related_finding_uid,related_case_id,detection_match,evidence_quality,summary,final_answer_path,tool_trace_path,candidate_reason,failure_manifestation,failure_mechanism,evidence_from_output,tool_trace_observation,likely_cause,method_implication,review_notes
E00087,gpt_5_5,proposed,h19_csr_privilege_scope,2,proposed:gpt_5_5:h19_csr_privilege_scope:rep_2,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_2:F3,H19-009,Duplicate,Sufficient,Supervisor CSR update/read paths lack local U-mode/TVM enforcement in observed RTL; umode_i also appears to force current privilege output to M.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00088,gpt_5_5,proposed,h19_csr_privilege_scope,2,proposed:gpt_5_5:h19_csr_privilege_scope:rep_2,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_2:F4,H19-009,Duplicate,Sufficient,CSR read mux exposes protected values before/independent of privilege exception handling and only treats nonexistent CSRs as read_access_exception in the visible read process.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00089,gpt_5_5,proposed,h19_csr_privilege_scope,2,proposed:gpt_5_5:h19_csr_privilege_scope:rep_2,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_2:F5,H19-009,Duplicate,Sufficient,Translation policy CSRs can be updated in CSR write cases without observed privilege/TVM guard or automatic TLB flush on SATP/status policy change.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00090,gpt_5_5,proposed,h19_csr_privilege_scope,2,proposed:gpt_5_5:h19_csr_privilege_scope:rep_2,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_2:F6,H19-009,Duplicate,Sufficient,xRET operations are decoded into state-changing return controls without observed privilege/debug-state guard in csr_op_logic; DRET can select dpc_q even outside debug mode unless separately blocked downstream.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00091,gpt_5_5,proposed,h19_csr_privilege_scope,2,proposed:gpt_5_5:h19_csr_privilege_scope:rep_2,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_2:F8,H19-009,Duplicate,Sufficient,Counter and performance CSR reads/writes are exposed without observed counter-enable mediation; mcounteren/scounteren are read as zero/not implemented.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00092,gpt_5_5,proposed,h19_csr_privilege_scope,2,proposed:gpt_5_5:h19_csr_privilege_scope:rep_2,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_2:F10,H19-009,Duplicate,Sufficient,"Reset evidence confirms some safe defaults are intended, but full reset assignments for all protected CSR/debug/cache/translation state are truncated; cannot close the obligation.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00093,gpt_5_5,proposed,h19_csr_privilege_scope,3,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3:F1,H19-009,Duplicate,Sufficient,External debug request can force debug-mode entry and PC redirection without an observed authorization/lifecycle guard.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00094,gpt_5_5,proposed,h19_csr_privilege_scope,3,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3:F2,H19-020,Duplicate,Sufficient,Debug CSRs are decoded for read/write in the CSR regfile without local debug-mode gating; exception generation is separate from state update/read mux.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00095,gpt_5_5,proposed,h19_csr_privilege_scope,3,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3:F4,H19-020,Duplicate,Sufficient,SATP writes update translation policy without local privilege/TVM gating or visible automatic TLB flush coupling.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00096,gpt_5_5,proposed,h19_csr_privilege_scope,3,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3:F5,H19-020,Duplicate,Sufficient,"riscv_pkg defines CSR_PMPCFG0 and CSR_PMPADDR0. A search in csr_regfile.sv for PMPCFG returned no matches, suggesting no explicit PMP storage/decode in the inspected file; default write/read cases appear to raise access exceptions for unimplemented CSRs. No downstream PMP enforcement evidence was supplied.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00097,gpt_5_5,proposed,h19_csr_privilege_scope,3,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3:F6,H19-020,Duplicate,Sufficient,Machine CSR read/write decode exposes and updates machine state without local privilege gating; separate privilege exception is undermined by priv_lvl_o/umode_i behavior and uncertain update suppression.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00098,gpt_5_5,proposed,h19_csr_privilege_scope,3,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3:F7,H19-009,Duplicate,Sufficient,Supervisor CSR state and SRET path are decoded without local privilege gating; protection relies on separate exception logic and potentially flawed privilege classification.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00099,gpt_5_5,proposed,h19_csr_privilege_scope,3,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3:F8,H19-020,Duplicate,Sufficient,Counter/performance CSR read/write paths are visible without implemented counter-enable mediation; performance writes are driven directly from CSR writes.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00100,gpt_5_5,proposed,h19_csr_privilege_scope,3,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3:F9,H19-009,Duplicate,Sufficient,Custom cache-control CSRs update cache enable bits without visible local privilege gating or flush/ordering on enable changes.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00101,gpt_5_5,proposed,h19_csr_privilege_scope,3,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_csr_privilege_scope:rep_3:F10,H19-009,Duplicate,Sufficient,Protected CSR values are driven onto csr_rdata_o by the read mux even though permission exceptions are generated separately.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_csr_privilege_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00102,gpt_5_5,proposed,h19_debug_jtag_scope,1,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1:F3,H19-005,Duplicate,Sufficient,"Debug System Bus Access can be configured through DMI and connected to an AXI master without observed address/range/access-policy mediation. dm_csrs exposes sbaddress/sbdata/control signals, and dm_top connects them to dm_sba and axi_m_req_o; only dmactive_i is visible on dm_sba, not a protected-range policy.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00103,gpt_5_5,proposed,h19_debug_jtag_scope,1,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1:F4,H19-005,Duplicate,Sufficient,"Some busy-state protections exist for abstract command data/command/autoexec writes, but DMControl updates, response FIFO stale data handling, and dmactive/deactivation interactions are not fully guarded. DMControl is assigned from DMI data even while operations may be busy, and the response FIFO is reset only by dmi_rst_ni with flush_i tied low.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00104,gpt_5_5,proposed,h19_debug_jtag_scope,1,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1:F5,H19-048,Duplicate,Sufficient,"CSR read/write decode exposes and updates machine, supervisor, and debug CSRs without visible privilege checks based on CSR address privilege bits/current mode. The read mux returns machine/supervisor/debug registers directly, and the write case updates debug/machine CSRs directly; no guard on priv_lvl_q/CSR privilege appears in the inspected decode snippets.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00105,gpt_5_5,proposed,h19_debug_jtag_scope,1,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1:F6,H19-048,Duplicate,Sufficient,"Debug-only CSRs and DRET are not visibly guarded by debug_mode_q. DCSR/DPC/DSCRATCH reads and writes appear as ordinary CSR cases, and DRET sets dret regardless of debug_mode_q in csr_op_logic; epc_o then selects dpc_q when dret is asserted.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00106,gpt_5_5,proposed,h19_debug_jtag_scope,1,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1:F8,H19-048,Duplicate,Sufficient,"Trap vector, delegation, interrupt, EPC, and cause CSRs are exposed by CSR read/write decode without visible privilege enforcement. Machine trap/interrupt CSR write cases update state directly, and trap_vector_base_o/epc_o are driven from those registers and return-operation state.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00107,gpt_5_5,proposed,h19_debug_jtag_scope,1,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1:F9,H19-054,Duplicate,Sufficient,"Security-sensitive peripheral/key storage paths are exposed through AXI/APB wrappers without visible privilege/security-attribute mediation. ROM2/FUSE has AXI-to-memory wiring with read/write request signals, and APB bridges expose PLIC, packet, AES, and UART buses; the observed ROM2 implementation permits reads and writes of key-containing secure_reg entries.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00108,gpt_5_5,proposed,h19_debug_jtag_scope,1,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_1:F11,H19-054,Duplicate,Sufficient,"Several reset defaults are safe, but reset/authentication interactions have concerning behavior: dmi_jtag loads pass from jtag_key only while rst_ni is low, dm_csrs response FIFO is not flushed except by dmi_rst_ni, and dmstatus is hardwired authenticated=1. ROM2 key registers are restored on reset but are writable during normal operation.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_1\tool_observations.jsonl,Duplicate finding,,,,,,,
E00109,gpt_5_5,proposed,h19_debug_jtag_scope,2,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2,Evidence_failure,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2:F1,H19-047,TP,Insufficient,DMI authentication appears incomplete: dm_csrs reports authenticated unconditionally and accepts DMI requests through the CDC path; the visible request-valid path into dm_csrs is not guarded by pass_chk/jtag_key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\tool_observations.jsonl,Insufficient evidence,,,,,,,
E00110,gpt_5_5,proposed,h19_debug_jtag_scope,2,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2:F2,H19-056,Duplicate,Insufficient,Hart control writes can drive haltreq/resumereq via selected_hart without a visible dmactive/auth guard or bounds guard on the output index; nonexistent status is reported but output generation still indexes selected_hart.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00111,gpt_5_5,proposed,h19_debug_jtag_scope,2,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2,Evidence_failure,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2:F3,H19-050,TP,Insufficient,"Debug SBA has a direct AXI master path controlled by DMI-written SBA CSRs, with no visible address/range/security-attribute mediation in the inspected connection-level RTL.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\tool_observations.jsonl,Insufficient evidence,,,,,,,
E00112,gpt_5_5,proposed,h19_debug_jtag_scope,2,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2,FP_finding,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2:F4,,FP,Unsupported,"Observed CSR read/write decode shows per-CSR behavior and update_access_exception/read_access_exception signals, but the provided snippets do not include a complete privilege legality predecode proving whether U/S/M/debug-only restrictions are enforced for all protected CSRs. Some WARL masks are present for SATP/delegation/status fields.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\tool_observations.jsonl,FP finding,,,,,,,
E00113,gpt_5_5,proposed,h19_debug_jtag_scope,2,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2,FP_finding,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2:F5,,FP,Unsupported,"csr_regfile enters debug on debug_req_i when not already in debug mode and a valid instruction commits, saving pc_i to dpc_d and setting set_debug_pc_o. Reset clears debug state. However, the observations do not show complete DRET decode/gating or debug CSR read/write decode for dpc/dscratch/dcsr.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\tool_observations.jsonl,FP finding,,,,,,,
E00114,gpt_5_5,proposed,h19_debug_jtag_scope,2,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2,Evidence_failure,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2:F6,H19-048,TP,Insufficient,"SATP writes are WARL-filtered for ASID and mode, MSTATUS updates policy bits with hardwired zero fields, and outputs reflect satp/mstatus/debug conditions. Complete privilege gating for who may write SATP/MSTATUS is not visible in the snippets.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\tool_observations.jsonl,Insufficient evidence,,,,,,,
E00115,gpt_5_5,proposed,h19_debug_jtag_scope,2,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2:F7,H19-054,Duplicate,Insufficient,"Security-sensitive MMIO peripherals, including ROM2/key storage, packet, AES, and PLIC, are connected through generic AXI/APB bridges without visible requester privilege/security guards in the observed wrapper code.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\tool_observations.jsonl,Duplicate finding,,,,,,,
E00116,gpt_5_5,proposed,h19_debug_jtag_scope,2,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2,Evidence_failure,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2:F8,H19-054,TP,Insufficient,"ROM2 key/fuse storage is writable through the bus and readable through rdata_o, and key material is routed directly to jtag_key without a provisioning/write-protect or read-authorization guard.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\tool_observations.jsonl,Insufficient evidence,,,,,,,
E00117,gpt_5_5,proposed,h19_debug_jtag_scope,2,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2,Evidence_failure,proposed:gpt_5_5:h19_debug_jtag_scope:rep_2:F9,H19-056,TP,Insufficient,"Debug reset/control registers can be written through the unauthenticated DMI path; dmactive/ndmreset and havereset behavior are visible, but authorization and complete safe clearing of command/SBA state on dmactive deassertion are not shown.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_2\tool_observations.jsonl,Insufficient evidence,,,,,,,
E00118,gpt_5_5,proposed,h19_debug_jtag_scope,3,proposed:gpt_5_5:h19_debug_jtag_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_3:F2,H19-005,Duplicate,Sufficient,Debug SBA register writes can create system-bus access requests without observed debug authentication or address/range policy checks at the CSR-to-SBA boundary.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00119,gpt_5_5,proposed,h19_debug_jtag_scope,3,proposed:gpt_5_5:h19_debug_jtag_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_3:F3,H19-005,Duplicate,Sufficient,"Abstract command/data register accesses are accepted from DMI based on ready/valid and cmdbusy only, with no observed authentication or halted/available target mediation before cmd_valid_o/data_o updates.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00120,gpt_5_5,proposed,h19_debug_jtag_scope,3,proposed:gpt_5_5:h19_debug_jtag_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_3:F5,H19-048,Duplicate,Sufficient,Virtual-memory and memory-permission policy CSRs are updated without visible privilege/TVM/TW/TSR enforcement in the observed csr_regfile decode.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
E00121,gpt_5_5,proposed,h19_debug_jtag_scope,3,proposed:gpt_5_5:h19_debug_jtag_scope:rep_3,Duplicate,proposed:gpt_5_5:h19_debug_jtag_scope:rep_3:F7,H19-054,Duplicate,Sufficient,ROM2 is writable despite containing boot/key material and being named ROM/fuse; write enable from bus-facing axi2mem directly updates secure_reg without authorization or write protection.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_gpt_pilot_v1\models\gpt_5_5\h19_debug_jtag_scope\rep_3\tool_observations.jsonl,Duplicate finding,,,,,,,
