finding_uid,model_family,method_name,input_scope,repetition,run_id,final_answer_path,finding_id,model_reported_status,summary,vulnerability_category,affected_locations,claimed_files,claimed_modules,claimed_signals_or_registers,evidence_items,reasoning_summary,security_impact,confidence,uncertainty_or_missing_evidence,matched_case_id,detection_match,duplicate_of_finding_uid,evidence_quality,review_notes
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-042,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json,F-042,confirmed_finding,"The debug module unconditionally bypasses authentication by hardcoding the authenticated status bit to 1, granting full debug access.",permission_related_vulnerability,src/debug/dm_csrs.sv:133-220 | dm_csrs | CmdErrNone,src/debug/dm_csrs.sv,dm_csrs,CmdErrNone,"src/debug/dm_csrs.sv:133-220 | dm_csrs | CmdErrNone | violation | The 'authenticated' field of the 'dmstatus' CSR is permanently tied to 1'b1, accompanied by the comment 'no authentication implemented'. | Confirms that debug authentication is entirely omitted and bypassed, automatically trusting any connection.","In the debug Control and Status Registers (CSRs), the 'authenticated' bit in the 'dmstatus' register is statically assigned to 1'b1. This implementation automatically grants fully authenticated debug privileges to any external debug connection (such as over JTAG) without a challenge-response or authorization check. This bypasses standard debug security barriers.","An attacker with access to the debug interface can unconditionally halt the processor, modify internal registers, read out memory, and execute arbitrary code, leading to a total compromise of device confidentiality and integrity.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-043,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json,F-043,confirmed_finding,Hardcoded debug authentication bypass in the Debug Module Status (dmstatus) CSR.,permission_related_vulnerability,src/debug/dm_csrs.sv:137-220 | dm_csrs | CmdErrNone,src/debug/dm_csrs.sv,dm_csrs,CmdErrNone,"src/debug/dm_csrs.sv:137-220 | dm_csrs | CmdErrNone | violation | The debug module hardcodes dmstatus.authenticated to 1 with the comment 'no authentication implemented'. | This shows that the authentication mechanism is bypassed, unconditionally granting authenticated status to any debug connection.","The debug module status register (dmstatus) unconditionally sets the `authenticated` bit to 1, indicating that debug authorization is not implemented and checks are bypassed. Any entity connecting to the debug interface is automatically treated as authenticated and can issue arbitrary debug commands, bypassing System-on-Chip authorization protections.","An attacker with access to the debug interface (e.g., via JTAG) can bypass system security boundaries, halt execution, read/write arbitrary memory and CSRs, and fully compromise the system's confidentiality and integrity.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-044,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json,F-044,confirmed_finding,Missing authentication guard on DMI JTAG write operations and broken password verification mechanism.,permission_related_vulnerability,src/debug/dmi_jtag.sv:15-226 | dmi_jtag | DMIBusy,src/debug/dmi_jtag.sv,dmi_jtag,DMIBusy,"src/debug/dmi_jtag.sv:15-226 | dmi_jtag | DMIBusy | violation | The DMI JTAG interface transitions to the Write state upon a DTM_WRITE operation without checking the `pass_chk` flag, bypassing authentication. Furthermore, the `pass` variable used for DTM_PASS authentication is uninitialized and the `jtag_key` input is completely ignored. | Confirms that write operations are unprotected and the intended JTAG password mechanism is non-functional.","The debug module interface (DMI) intends to restrict access using a password check (setting `pass_chk`). However, the RTL logic only checks `pass_chk` before servicing read requests. Write operations proceed immediately to the Write state regardless of authentication. Additionally, the password verification checks input against an uninitialized `pass` signal instead of the provided `jtag_key` input port.","An attacker with JTAG access can bypass debug authentication to perform arbitrary memory or register writes, potentially leading to full system compromise or privilege escalation. The broken password check also renders any read protection trivial or unpredictable to bypass.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-045,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json,F-045,confirmed_finding,Missing authentication guard on JTAG DMI write operations allows an unauthenticated attacker to bypass the password check and perform arbitrary writes.,permission_related_vulnerability,src/debug/dmi_jtag.sv:72-197 | dmi_jtag | pass,src/debug/dmi_jtag.sv,dmi_jtag,pass,"src/debug/dmi_jtag.sv:72-197 | dmi_jtag | pass | guard_logic | The state machine transition for DMI read operations is properly guarded by the authentication check '(pass_chk == 1'b1)'. | Demonstrates that the intended security policy requires authentication before permitting access to the debug interface.
src/debug/dmi_jtag.sv:72-197 | dmi_jtag | pass | violation | The 'else if' branch for 'dm::DTM_WRITE' transitions the state to 'Write' without checking if 'pass_chk == 1'b1'. | Proves a critical access control bypass where unauthorized write operations are permitted.","The JTAG debug module interface (dmi_jtag) implements a password-based authentication mechanism. The authentication state is stored in 'pass_chk'. While read requests correctly verify that 'pass_chk == 1'b1' before executing, write requests (DTM_WRITE) completely omit this guard. This oversight allows an unauthenticated attacker to issue arbitrary write commands to the debug module. Additionally, 'pass_chk' is implemented as an uninitialized latch within an always_comb block, meaning it is not cleared on system reset, further exacerbating the vulnerability by making the authentication state unreliable and persistent across resets.","High. An attacker with access to the JTAG interface can bypass debug authentication and execute arbitrary writes to the system, leading to unauthorized memory modification, state corruption, or full compromise of the core.",high,,H19-047,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-012,Sufficient,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-012: same run reports H19-047 again. Matched H19-047: reports JTAG/DMI operation not consistently password guarded.
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-046,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json,F-046,confirmed_finding,JTAG authentication bypass due to an unassigned password signal and ignored JTAG key input.,permission_related_vulnerability,src/debug/dmi_jtag.sv:15-214 | dmi_jtag | DMIBusy,src/debug/dmi_jtag.sv,dmi_jtag,DMIBusy,"src/debug/dmi_jtag.sv:15-214 | dmi_jtag | DMIBusy | violation | The internal signal `pass` is declared but never assigned (the hardcoded assignment on line 88 is commented out). Meanwhile, the actual input `jtag_key` is completely ignored within the module. | Because `pass` is uninitialized, it will likely synthesize to a constant 0, rendering the password completely insecure.
src/debug/dmi_jtag.sv:15-214 | dmi_jtag | DMIBusy | guard_logic | The JTAG DMI access authentication check relies on comparing the input data `data_d` with the unassigned `pass` signal. | The check `if (data_d == pass)` (line 116) controls the authentication state `pass_chk = 1'b1`, which subsequently elevates privileges.
src/debug/dmi_jtag.sv:15-214 | dmi_jtag | DMIBusy | impact | Successfully bypassing the `pass` check sets `umode_o = 1'b1`, granting elevated access/machine-mode. | Lines 177-179 demonstrate that the flawed `pass_chk` result directly controls the `umode_o` output.","The `dmi_jtag` module receives a 32-bit `jtag_key` input port intended for authenticating JTAG access. However, the authentication logic instead compares the incoming data against an internal signal named `pass`. The `pass` signal is declared but never assigned (a hardcoded assignment is commented out). Since `pass` is unassigned and `jtag_key` is ignored, the password check defaults to an uninitialized value (synthesizing to zero), allowing a trivial bypass of JTAG authentication.","An attacker can bypass the JTAG authentication mechanism by providing a zeroed or predictable password, gaining unauthorized debug access and elevated system privileges (machine mode). This compromises the entire security posture of the SoC.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-047,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json,F-047,confirmed_finding,"The debug module hardcodes its authentication status to true, bypassing authentication and granting immediate unauthenticated debug access.",permission_related_vulnerability,src/debug/dm_csrs.sv:131-178 | dm_csrs | CmdErrNone,src/debug/dm_csrs.sv,dm_csrs,CmdErrNone; dmactive,"src/debug/dm_csrs.sv:131-178 | dm_csrs | CmdErrNone | violation | The debug module explicitly hardcodes 'dmstatus.authenticated = 1'b1;' with a comment stating 'no authentication implemented'. | Directly demonstrates that debug authentication is completely bypassed, reporting the debug session as fully authenticated at all times.
src/debug/dm_csrs.sv:512-540 | dm_csrs | dmactive | impact | The active debug session allows controlling halt requests, system resets (ndmreset), and executing abstract commands. | Highlights the critical impact of unauthenticated debug access, as an attacker can halt the processor, manipulate CPU state, or access system memory.","The hardware debug module (dm_csrs.sv) reports itself as permanently authenticated by hardcoding the 'authenticated' bit in the 'dmstatus' register to 1. Because no challenge-response or key verification is enforced before granting access to debug module control registers (like dmcontrol or abstract commands), any user connecting via the JTAG/DMI interface receives full privileges to halt harts, issue non-debug module resets, and read/write system memory.","An attacker with physical JTAG access can assume full control over the CPU, halt execution, extract sensitive memory and keys, and bypass all software-level security boundaries.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-048,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json,F-048,confirmed_finding,Missing access control check on JTAG DMI write operations allows an attacker to bypass the JTAG password lock and perform arbitrary writes.,permission_related_vulnerability,src/debug/dmi_jtag.sv:23-233 | dmi_jtag | DMIBusy,src/debug/dmi_jtag.sv,dmi_jtag,DMIBusy,"src/debug/dmi_jtag.sv:23-233 | dmi_jtag | DMIBusy | guard_logic | The logic in the Idle state checks if `dmi.op == dm::DTM_READ` and correctly enforces the `pass_chk == 1'b1` requirement to enter the Read state. However, the subsequent branch for `dm::DTM_WRITE` entirely omits the `pass_chk` requirement. | Shows that the JTAG password lock is selectively enforced for reads but skipped for writes.
src/debug/dmi_jtag.sv:23-233 | dmi_jtag | DMIBusy | violation | Because the `pass_chk` guard is missing for writes, unauthenticated users can transition `state_d` to `Write`, which then asserts `dmi_req_valid = 1'b1` unconditionally. | Confirms an unauthenticated attacker can initiate valid write operations to the Debug Module.","The JTAG DMI implements a password mechanism (pass_chk) to gate debug access. While read operations properly check this flag, write operations (DTM_WRITE) completely lack this check, allowing unauthenticated JTAG writes. Additionally, pass_chk is assigned inside an always_comb block without a default assignment or synchronous reset, inferring a latch that may fail to clear authentication state across JTAG resets.","High. An attacker can write to arbitrary debug registers via JTAG without the password. This allows compromising the CPU state, modifying memory, and redirecting execution flow, defeating the SoC's debug security boundaries.",high,,H19-047,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-012,Sufficient,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-012: same run reports H19-047 again. Matched H19-047: reports JTAG/DMI operation not consistently password guarded.
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-049,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json,F-049,confirmed_finding,"The debug authentication state `pass_chk` is improperly implemented as an inferred latch within combinational logic, making the system vulnerable to glitch attacks and preventing the debug privilege from being revoked upon JTAG reset.",permission_related_vulnerability,src/debug/dmi_jtag.sv:23-231 | dmi_jtag | DMIBusy,src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,dmi_jtag; ariane_testharness,DMIBusy; ariane_umode,"src/debug/dmi_jtag.sv:23-231 | dmi_jtag | DMIBusy | permission_state | The debug authorization flag `pass_chk` is declared as a combinational logic variable without an associated flip-flop. | Demonstrates that the critical privilege state relies on unclocked logic rather than a synchronous register.
src/debug/dmi_jtag.sv:23-231 | dmi_jtag | DMIBusy | guard_logic | Inside the `always_comb` block, `pass_chk` is conditionally set to `1'b1` upon a password match (line 117) but is never provided a default assignment. This infers a level-sensitive latch. | Confirms the latching behavior that causes the unlock state to become permanently stuck at 1 and exposes it to combinational logic glitches.
src/debug/dmi_jtag.sv:23-231 | dmi_jtag | DMIBusy | violation | The `always_ff` block handles the JTAG test logic reset (`trst_ni`) for standard JTAG registers but cannot and does not reset the latched `pass_chk` signal. | Proves that a JTAG reset cannot securely revoke the debug privilege once it has been granted.
src/debug/dmi_jtag.sv:23-231 | dmi_jtag | DMIBusy | impact | The improperly latched `pass_chk` signal continuously drives the `umode_o` output high (line 178). | Shows that the vulnerable combinational latch directly locks the output privilege signal.
tb/ariane_testharness.sv:128-144 | ariane_testharness | ariane_umode | protected_resource | The `umode_o` signal from the `dmi_jtag` interface is wired directly to `ariane_umode` in the test harness. | Validates the system-level impact, demonstrating that the vulnerability persistently forces the protected processor core into machine mode.","The authorization signal `pass_chk` is assigned inside an `always_comb` block without a default value, inferring a combinational latch. This non-synchronous design flaw prevents the debug privilege from being reliably initialized or cleared by JTAG resets (`trst_ni`). Furthermore, combinational latches are susceptible to transient glitches in data paths, which could inadvertently trigger the latch and unlock the debug interface, granting an attacker persistent machine-mode access until a full system power cycle.","An attacker might exploit data-path glitches to bypass the debug password check. Even during normal debug operations, once the correct password is provided, the processor is permanently locked in machine mode. The JTAG reset interface cannot revoke this escalated privilege, leading to unsafe debug lifecycles.",high,,H19-051,TP,,Sufficient,Matched H19-051: reports JTAG password flag reset problem.
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-050,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json,F-050,confirmed_finding,"The JTAG TAP controller directly drives the sensitive `dmi_reset_o` signal from the `dtmcs_q` shift register without a shadow update register, causing spurious resets during JTAG shifting.",permission_related_vulnerability,src/debug/dmi_jtag_tap.sv:97-215 | dmi_jtag_tap | IDCODE,src/debug/dmi_jtag_tap.sv,dmi_jtag_tap,IDCODE,"src/debug/dmi_jtag_tap.sv:97-215 | dmi_jtag_tap | IDCODE | protected_resource | The debug module reset signal `dmi_reset_o` is continuously assigned directly to the `dmireset` bit of the `dtmcs_q` register. | Shows that the system reset is driven directly by the live state of the JTAG data register without any Update-DR buffering.
src/debug/dmi_jtag_tap.sv:97-215 | dmi_jtag_tap | IDCODE | violation | The `dtmcs_q` register behaves as a shift register during the `Shift-DR` state (`dtmcs_d = {td_i, dtmcs_q[31:1]}`). | Because `dtmcs_q` is shifted dynamically while directly driving `dmi_reset_o`, any logic '1' bits passing through the `dmireset` bit index during the shift will cause spurious, unintended assertions of the debug reset.","In standard JTAG TAP implementations, control signals must be buffered by an Update-DR shadow register so that intermediate values do not affect system state during the Shift-DR phase. The RTL connects the `dmi_reset_o` output directly to the `dtmcs_q` shift register. Whenever data is shifted through the DTMCS register via JTAG, intermediate bits will pass through the `dmireset` bit position, causing uncontrolled toggling of the debug reset signal.","Spurious debug resets during normal JTAG operations can destabilize the debug module. This behavior can be exploited to reset debug protection states, interrupt critical JTAG operations, or cause a denial-of-service condition within the debug domain.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-051,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json,F-051,confirmed_finding,Missing synchronous JTAG TAP reset assertion during Test-Logic-Reset state.,permission_related_vulnerability,src/debug/dmi_jtag_tap.sv:224-319 | dmi_jtag_tap | CaptureDr,src/debug/dmi_jtag_tap.sv,dmi_jtag_tap,CaptureDr; IDCODE,"src/debug/dmi_jtag_tap.sv:224-319 | dmi_jtag_tap | CaptureDr | violation | The test_logic_reset_o signal is initialized to 0 in the TAP FSM always_comb block (line 241) but is never asserted to 1, notably missing in the TestLogicReset state (line 253). | Proves that test_logic_reset_o remains permanently 0, meaning the JTAG TAP soft reset (5-cycle TMS sequence) fails to trigger the synchronous internal reset.
src/debug/dmi_jtag_tap.sv:68-214 | dmi_jtag_tap | IDCODE | impact | The TAP logic relies on test_logic_reset_o (line 102 and 166) to clear the instruction register (IR) to IDCODE and reset data registers. Because it is never asserted, these registers are not cleared. | Demonstrates the security impact where active JTAG debug instructions and internal states persist across JTAG soft resets.","In the JTAG TAP FSM, the `test_logic_reset_o` signal is initialized to `1'b0` but is never set to `1'b1` during the `TestLogicReset` state. Because of this missing assignment, the signal is permanently 0. As a consequence, the synchronous reset logic that is supposed to reset the JTAG Instruction Register (IR) and Data Registers (DR) is bypassed. This violates the IEEE 1149.1 standard and introduces a security vulnerability: sensitive debug modes or custom instructions can persist across JTAG soft resets. In debug implementations without an asynchronous `trst_ni` pin, the debug state cannot be reliably locked or cleared out, potentially allowing an attacker to maintain unauthorized access.",Debug state persistence across Test-Logic-Reset. Attackers can bypass expected lifecycle or debug-lockout protections that rely on JTAG soft resets to clear out active debugging modes.,high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-052,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json,F-052,confirmed_finding,"The rom2 module allows arbitrary writes to the secure_reg registers containing critical system keys and access control configurations, bypassing expected security boundaries.",permission_related_vulnerability,src/rom2/rom2.sv:1-50 | rom2 | RomSize,src/rom2/rom2.sv; tb/ariane_peripherals.sv,rom2; ariane_peripherals,RomSize; key_reg_out; i_rom2,"src/rom2/rom2.sv:1-50 | rom2 | RomSize | violation | The secure_reg is updated with wdata_i whenever we_i is asserted, with no authentication, locking mechanism, or privilege level checks. | Shows that sensitive configurations like JTAG keys and access controls can be trivially overwritten.
tb/ariane_peripherals.sv:162-192 | ariane_peripherals | key_reg_out | access_entry | The axi2mem instance connects the AXI bus interface directly to the rom2 request and write enable signals without any access filtering. | Confirms that writes to the memory-mapped address range directly drive the we_i signal.
tb/ariane_peripherals.sv:196-227 | ariane_peripherals | i_rom2 | protected_resource | The secure_reg output (key_reg_out) is directly assigned to jtag_key and access_ctrl_reg. | Shows the direct impact of the unprotected writes on the system's JTAG authentication key and peripheral access control matrix.","The `rom2` component holds critical system security parameters, such as the JTAG authentication key and the master access control configurations. However, it implements an unprotected memory-mapped write interface that unconditionally allows any bus master to overwrite these keys in `secure_reg` upon the assertion of `we_i`. Because there are no guard blocks, locks, or privilege-level checks on this logic, malicious software or a compromised bus master could rewrite the access control matrix and JTAG keys to elevate privileges or bypass debug restrictions.",An attacker with generic bus write capabilities can overwrite the JTAG authentication key and system access control registers. This allows full bypass of debug restrictions and unauthorized access to otherwise protected peripherals.,high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-001,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json,F-001,confirmed_finding,Unrestricted AXI writes allow arbitrary modification of system access controls and JTAG debug keys.,permission_related_vulnerability,src/rom2/rom2.sv:1-50 | rom2 | RomSize,src/rom2/rom2.sv; tb/ariane_peripherals.sv; tb/ariane_testharness.sv,rom2; ariane_peripherals; ariane_testharness,RomSize; i_rom2; access_ctrl,"src/rom2/rom2.sv:1-50 | rom2 | RomSize | violation | The rom2 module allows unconditional writes to secure_reg based solely on the we_i signal, lacking any access control guards or privilege checks. | Demonstrates missing guard on the state update of the security-critical secure_reg.
tb/ariane_peripherals.sv:196-227 | ariane_peripherals | i_rom2 | permission_state | The key_reg_out from rom2 is directly assigned to the system-wide jtag_key and access_ctrl_reg, propagating the vulnerable state to the rest of the SoC. | Establishes that the unprotected secure_reg memory directly controls vital permission and debug states.
tb/ariane_testharness.sv:436-460 | ariane_testharness | access_ctrl | impact | The access_ctrl_reg is unpacked and drives the access_ctrl signals for the AXI interconnect, determining privilege levels for SoC peripherals. | Shows that an attacker modifying secure_reg can completely bypass or reconfigure hardware access privileges.","The `rom2` module is intended to hold fuse keys and access control configurations, but it implements RAM-like write logic. The `secure_reg` array is updated via the AXI bus (`we_i`) without any locked state checks, privilege requirements, or authentication. Because `secure_reg` directly drives `jtag_key` and `access_ctrl` configurations across the SoC, any untrusted software or IP block capable of issuing AXI writes to this memory region can trivially overwrite debug keys and escalate privileges to access protected peripherals.","High. Total compromise of system security policies, allowing arbitrary privilege escalation, unauthorized access to peripherals, and unlocking of JTAG debugging capabilities.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1:F-002,gemini_3.1_pro_preview,ours_chain_context,h19_jtag_debug_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_jtag_debug_expansion_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_jtag_debug_expansion_scope\rep_1\final_answer.json,F-002,confirmed_finding,"JTAG write operations bypass password authentication, and sensitive key/access control registers are exposed to unrestricted software memory-mapped accesses.",permission_related_vulnerability,src/debug/dmi_jtag.sv:72-197 | dmi_jtag | pass,src/debug/dmi_jtag.sv; src/rom2/rom2.sv; tb/ariane_peripherals.sv,dmi_jtag; rom2; ariane_peripherals,pass; RomSize; i_rom2,"src/debug/dmi_jtag.sv:72-197 | dmi_jtag | pass | violation | In the dmi_jtag module, the condition for DTM_WRITE operations does not check the pass_chk authentication flag, allowing unauthenticated attackers to perform arbitrary JTAG DMI writes. | Demonstrates a bypass of JTAG authentication for debug write operations.
src/rom2/rom2.sv:1-50 | rom2 | RomSize | violation | The rom2 module processes memory-mapped requests (req_i, we_i) to read and write the secure_reg array without enforcing any privilege or access controls, allowing arbitrary software to access and modify hardware secrets. | Demonstrates unrestricted software read/write access to sensitive system secrets.
tb/ariane_peripherals.sv:196-227 | ariane_peripherals | i_rom2 | impact | The secure_reg from rom2 is continuously driven into system-wide signals jtag_key and access_ctrl_reg. An attacker can overwrite these memory-mapped registers to redefine system-wide access controls or extract the JTAG password. | Shows that the lack of protection in rom2 directly compromises critical security parameters.","The hardware contains two critical permission vulnerabilities. First, the JTAG debugging interface (dmi_jtag) fails to verify the authentication state (pass_chk) for DTM_WRITE operations, allowing an unauthenticated attacker with physical access to issue arbitrary DMI writes. Second, the system's key and access control storage (rom2) allows unrestricted memory-mapped read and write operations. Because rom2 directly drives the access_ctrl_reg and jtag_key signals, any software can extract the JTAG password and maliciously overwrite system-wide peripheral access controls.","An attacker with physical access can perform unauthenticated JTAG writes to take control of the debug module. Concurrently, any malicious software can read out hardware secrets (such as the JTAG key) and elevate privileges by overwriting the memory-mapped access control configurations.",high,,,FP,,Sufficient,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.
