run_id,finding_id,input_scope,claimed_summary,claimed_files,claimed_modules,claimed_signals,matched_case_id,detection_match,evidence_quality,confidence_label,wrong_localization,insufficient_evidence,fabricated_evidence,unsupported_claim,overconfidence,scorer_notes
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_2,F3,h19_debug_jtag_scope,JTAG DTM_PASS password authentication state machine may allow privilege escalation via state manipulation or timing side-channel.,src/debug/dmi_jtag.sv,dmi_jtag,"state_d, pass_chk; umode_o; DTM_PASS handler; umode_o assignment",,,,low,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_3,F-001,h19_debug_jtag_scope,JTAG Authentication state (pass_chk) is persistent and never cleared – permanent debug unlock after single successful password,src/debug/dmi_jtag.sv; src/csr_regfile.sv,dmi_jtag; csr_regfile,pass_chk; umode_o; DTM_PASS handler; DTM_READ gate; umode_o assignment; priv_lvl_o,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_3,F-002,h19_debug_jtag_scope,Sensitive cryptographic and access-control keys stored in ROM2 are readable via AXI bus by any bus master,src/rom2/rom2.sv; tb/ariane_peripherals.sv,rom2; ariane_peripherals,"secure_reg; raddr_q, rdata_o; jtag_key, access_ctrl_reg; mem constant; always_ff read/write logic; key routing",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_3,F-003,h19_debug_jtag_scope,"ROM2 secure key registers are writable via AXI bus, allowing key overwrite by any bus master",src/rom2/rom2.sv,rom2,secure_reg; secure_reg write,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h19_debug_jtag_scope__rep_3,F-004,h19_debug_jtag_scope,"JTAG password uses only 32 bits of a 192-bit key, enabling feasible brute-force attacks",src/debug/dmi_jtag.sv; tb/ariane_peripherals.sv,dmi_jtag; ariane_peripherals,pass; jtag_key; pass declaration; jtag_key assignment; password comparison,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_1,SEC-001,h21_access_lock_scope,Register-lock write aliasing bug in reglk_wrapper causes locked register value corruption at address offset 2,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; always @(posedge clk_i) write side case statement,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_1,SEC-002,h21_access_lock_scope,Missing register-lock protection on fuse request and address write registers in pkt_wrapper,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,pkt_wrapper,"fuse_req_o, fuse_addr_o; always @(posedge clk_i) write side",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_1,SEC-003,h21_access_lock_scope,"HMAC secret key forced to zero in debug mode, enabling trivial HMAC forgery during debug",piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv,hmac_wrapper,"key, okey_hash; assign key = debug_mode_i ? 256'b0 : {...}; assign okey_hash = debug_mode_i ? 256'b0 : {...};",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_1,SEC-004,h21_access_lock_scope,"acct_wrapper reset condition depends on rst_6 signal, potentially enabling unauthorized reset of access control registers",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,acct_mem; if(~(rst_ni && ~rst_6)) begin for (j=0; j < AcCt_MEM_SIZE; j=j+1) acct_mem[j] <= 32'hffffffff; end,,,,low,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-01,h21_access_lock_scope,"Debug mode bypasses HMAC key protection, forcing the secret key to all-zero",piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv,hmac_wrapper,"key, okey_hash; assign key = debug_mode_i ? 256'b0 : ...",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-02,h21_access_lock_scope,"we_flag inputs can override register-lock and access-control bits, allowing forced write-enable",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,acc_ctrl_o; reglk_ctrl_i; .reglk_ctrl_i( reglk_ctrl[1*8+7:1*8] | we_flag_1 ),,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-03,h21_access_lock_scope,Privilege-level confusion in acc_ctrl_c computation: machine-mode privilege (i=2) OR'd into peripheral 5 access control,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,acc_ctrl_c; assign acc_ctrl_c[i][j] = acc_ctrl[j*4+i] | (j==5 && acc_ctrl[4*4+i]),,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-04,h21_access_lock_scope,"Access control memory resets to all-permissive (0xFFFFFFFF), granting unrestricted access to all peripherals before software configuration",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,acct_mem; acct_mem[j] <= 32'hffffffff on reset,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-05,h21_access_lock_scope,Inconsistent lock-bit usage between read and write paths in acct_wrapper may allow unauthorized read or write access,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,"acct_mem write side; rdata read side; Write side: acct_mem[00] uses reglk_ctrl[5], acct_mem[03] uses reglk_ctrl[13]; Read side: acct_mem[0] uses reglk_ctrl[4], acct_mem[3] uses reglk_ctrl[2]",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-06,h21_access_lock_scope,Unprotected write paths in pkt_wrapper: fuse_req_o and fuse_addr_o have no register-lock write protection,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,pkt_wrapper,"fuse_req_o, fuse_addr_o; Write to fuse_req_o and fuse_addr_o",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_2,F-07,h21_access_lock_scope,Potential copy-paste bug in reglk_wrapper: write to address 2 reads from reglk_mem[3] when lock is active,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; case address[7:3] 2: reglk_mem[2] <= reglk_ctrl[1] ? reglk_mem[3] : wdata,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_3,F-001,h21_access_lock_scope,Register lock bypass due to incorrect signal used in locked write fallback in reglk_wrapper.sv,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; case(address[7:3]) ... 2: reglk_mem[2] <= reglk_ctrl[1] ? reglk_mem[3] : wdata;,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_3,F-002,h21_access_lock_scope,Write-enable flags (we_flag) override register lock protections in peripheral instantiation,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,riscv_peripherals; acct_wrapper,"we_flag_1; .reglk_ctrl_i  ( reglk_ctrl[1*8+7:1*8] | we_flag_1 ); assign acc_ctrl_o = {acct_mem[3*0+2], acct_mem[3*0+1], acct_mem[3*0+0]|{8{we_flag}}};",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_3,F-003,h21_access_lock_scope,Privilege level input (priv_lvl_i) used without validation as array index for access control,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,priv_lvl_i; logic [3:0][NB_PERIPHERALS-1:0] acc_ctrl_c; ... assign acc_ctrl_c[i][j] = acc_ctrl[j*4+i] ...; assign rom_req = rom_req_acct && acc_ctrl_c[priv_lvl_i][0];,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_access_lock_scope__rep_3,F-004,h21_access_lock_scope,Access control output width mismatch may leave peripheral access bits uninitialized or uncontrolled,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,"acc_ctrl_o; assign acc_ctrl_o = {acct_mem[3*0+2], acct_mem[3*0+1], acct_mem[3*0+0]|{8{we_flag}}};",,,,low,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_1,F-001,h21_crypto_security_scope,Inconsistent debug_mode key clearing across crypto wrappers — certain key slots remain readable in debug mode while others are zeroed,piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/src/aes2/aes2_wrapper.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,aes0_wrapper; aes2_wrapper; aes1_wrapper; hmac_wrapper; riscv_peripherals,"key_big2, key_big0, key_big1; cii_K0, cii_K1, cii_K2; core_key0, core_key1, core_key2; key, ikey_hash, okey_hash; key_big0, key_big1, key_big2; debug_mode_i",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_1,F-002,h21_crypto_security_scope,"we_flag signals can forcibly override access control and register lock protections, potentially bypassing the permission system",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"we_flag, acc_ctrl_o; we_flag_1, reglk_ctrl; acc_ctrl_o; reglk_ctrl_i; we_flag_0..4",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_1,F-003,h21_crypto_security_scope,"Copy-paste index bug in reglk_wrapper write path — writing to reglk_mem[2] reads back reglk_mem[3] in the locked case, corrupting data and potentially bypassing lock",piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; reglk_mem write case,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_1,F-004,h21_crypto_security_scope,"acct_wrapper outputs only 3 of its access control entries; the remaining entries may be non-functional, reducing effective access control coverage",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acct_mem, acc_ctrl_o; acc_ctrl_c, acc_ctrl; AcCt_MEM_SIZE; acc_ctrl_o; acc_ctrl_c",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_2,FIND-001,h21_crypto_security_scope,"External we_flag signals bypass access control and register lock mechanisms, enabling unauthorized access to cryptographic peripherals and key material.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acc_ctrl_o, we_flag; we_flag_1, reglk_ctrl_i; we_flag_0; we_flag_0, we_flag_1, we_flag_2, we_flag_3, we_flag_4; assign acc_ctrl_o; i_acct_wrapper instantiation; reglk_ctrl wiring; module port declarations",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_2,FIND-002,h21_crypto_security_scope,Coarse-grained access control in crypto peripherals grants all-or-nothing access to key material and control registers.,piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/aes2/aes2_wrapper.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv,aes0_wrapper; aes1_wrapper; aes2_wrapper; hmac_wrapper; sha256_wrapper,"en, acct_ctrl_i; assign en",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_2,FIND-003,h21_crypto_security_scope,Potential register lock bypass due to incorrect indexing in REGLK wrapper write-side logic.,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,"reglk_mem[2], reglk_mem[3]; write case for address 2",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_3,F001,h21_crypto_security_scope,"Inconsistent cryptographic key zeroing in debug mode — certain key registers in aes0_wrapper, aes1_wrapper, and hmac_wrapper are not zeroed when debug_mode_i is asserted, potentially exposing secret key material through debug/JTAG interfaces.",piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv,aes0_wrapper; aes1_wrapper; hmac_wrapper,"key_big2, key2; core_key1, key_reg1; ikey_hash, ikey_hash_bytes; key_big0, key_big1 assignment; core_key0, core_key1, core_key2 assignment; key, ikey_hash, okey_hash assignment",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_3,F002,h21_crypto_security_scope,"JTAG unlock signal (jtag_unlock) resets all register lock bits in reglk_wrapper, creating a hardware backdoor that bypasses software-configured peripheral register protections.",piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,"reglk_mem, jtag_unlock; reset condition for reglk_mem",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_3,F003,h21_crypto_security_scope,"Access control self-modification risk: the acct_wrapper controls its own access via acct_ctrl_i derived from acc_ctrl_c[priv_lvl_i][6], creating a circular dependency where compromised software could lock out higher privilege levels or grant itself additional permissions.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"en, acct_ctrl_i; acct_ctrl_i, acc_ctrl_c; en signal; acct_wrapper instantiation",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_3,F004,h21_crypto_security_scope,"Hardware we_flag override forces specific access control bits active in acct_wrapper, potentially granting unintended peripheral access regardless of software configuration.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acc_ctrl_o, we_flag; we_flag_0; acc_ctrl_o assignment; we_flag connection",,,,low,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_1,F-01,h21_dma_pkt_scope,"acct_wrapper uses out-of-bounds reglk_ctrl[13] for write protection on acct_mem[3], [4], [5] making them permanently writable.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,"reglk_ctrl[13]; reglk_ctrl_i port declaration; reglk_ctrl internal signal; Write-side case items for addresses 3,4,5",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_1,F-02,h21_dma_pkt_scope,reglk_wrapper write to reglk_mem[2] locks against incorrect source reglk_mem[3] instead of reglk_mem[2].,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; Write-side case block,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_1,F-03,h21_dma_pkt_scope,dma_wrapper receives reglk_ctrl_i but never uses it; DMA registers are unprotected by register locks.,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,dma_wrapper,reglk_ctrl_i; en; reglk_ctrl_i port; en assignment; Write-side always block for DMA registers,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_1,F-04,h21_dma_pkt_scope,"we_flag is OR'd into the access-control output of acct_wrapper, forcing peripheral access bits high when asserted.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,acc_ctrl_o / we_flag; we_flag_0 -> we_flag; assign acc_ctrl_o = ...; acct_wrapper instantiation,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_1,F-05,h21_dma_pkt_scope,Read-side and write-side register-lock bit assignments are completely mismatched in both reglk_wrapper and acct_wrapper.,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,reglk_wrapper; acct_wrapper,reglk_mem write/read lock bits; acct_mem write/read lock bits; Write-side lock bits; Read-side lock bits,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_2,F-001,h21_dma_pkt_scope,JTAG unlock signal bypasses all register lock protections in reglk_wrapper,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,jtag_unlock; reset condition,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_2,F-002,h21_dma_pkt_scope,"Copy-paste bug in reglk_wrapper causes register lock aliasing: address 2 writes to reglk_mem[3] instead of reglk_mem[2], making one lock unwritable and two addresses collide",piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2] / reglk_mem[3]; write case addresses 2 and 3,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_2,F-003,h21_dma_pkt_scope,"acct_wrapper uses undriven upper bits of reglk_ctrl for lock gating, rendering lock protections for acct_mem[3], [4], [5], [9] non-functional",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,reglk_ctrl; reglk_ctrl declaration and assignment; write case using reglk_ctrl[13] and reglk_ctrl[7],,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_2,F-004,h21_dma_pkt_scope,"DMA wrapper registers (start, length, source/dest addresses) have no register lock protection, allowing unconstrained DMA transfers",piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,dma_wrapper,"start_reg, length_reg, source_addr_*, dest_addr_*, done_reg, core_lock_reg, end_reg; DMA register write block; reglk_ctrl_i port declaration",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_2,F-005,h21_dma_pkt_scope,"we_flag signal can force-enable access control bits, potentially bypassing software-configured access restrictions",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,"acc_ctrl_o, we_flag; acc_ctrl_o assignment",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_3,F-01,h21_dma_pkt_scope,Access-control write-lock permanently disabled for acct_mem entries 3-5 due to out-of-bounds reglk_ctrl bit index,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,"acct_mem[03:05], reglk_ctrl[13]; reglk_ctrl_i; reglk_ctrl; acct_mem write logic",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_3,F-02,h21_dma_pkt_scope,DMA registers completely lack register-lock enforcement in write path,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,dma_wrapper,"start_reg, length_reg, source_addr_lsb_reg, source_addr_msb_reg, dest_addr_lsb_reg, dest_addr_msb_reg, done_reg, end_reg; reglk_ctrl_i; always @(posedge clk_i) write block",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_3,F-03,h21_dma_pkt_scope,Register lock for reglk_mem[2] reloads from wrong source (reglk_mem[3]) when locked,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; reglk_mem write case statement,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_3,F-04,h21_dma_pkt_scope,PKT wrapper lacks write-lock protection on fuse control registers,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,pkt_wrapper,"fuse_req_o, fuse_addr_o; fuse_req_o/fuse_addr_o write block; reglk_ctrl_i",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_debug_jtag_scope__rep_1,RTL-JTAG-LINT-UNAUTH-001,h18_debug_jtag_scope,Integrated JTAG debug path can issue internal LINT bus read/write transactions without visible authorization.,rtl/pulpissimo/pulpissimo.sv; rtl/pulpissimo/jtag_tap_top.sv; ips/pulp_soc/rtl/pulp_soc/pulp_soc.sv; ips/pulp_soc/rtl/pulp_soc/lint_jtag_wrap.sv; ips/adv_dbg_if/rtl/adbg_lintonly_top.sv; ips/adv_dbg_if/rtl/adbg_lint_biu.sv; ips/adv_dbg_if/rtl/adbg_lint_defines.v,pulpissimo; jtag_tap_top; pulp_soc; lint_jtag_wrap; adbg_lintonly_top; adbg_lint_biu; adbg_lint_module/adbg_lint_biu,"pad_jtag_tck, pad_jtag_tdi, pad_jtag_tdo, pad_jtag_tms, pad_jtag_trst; axireg_sel_o, dbg_axi_scan_in_o, dbg_axi_scan_out_i; jtag_axireg_sel_i, s_lint_debug_bus; lint_select_i, jtag_lint_master; debug_select_i, input_shift_reg, module_id_reg; lint_req_o, lint_add_o, lint_wen_o, lint_wdata_o, lint_be_o; axireg_sel_o; jtag_tck_i, jtag_trst_ni, jtag_tms_i, jtag_td_i, jtag_shift_dr_i, jtag_update_dr_i, jtag_capture_dr_i, jtag_axireg_sel_i, jtag_axireg_tdi_i, jtag_axireg_tdo_o; jtag_axireg_sel_i, lint_select_i, s_lint_debug_bus; debug_select_i, lint_req_o, lint_add_o, lint_wen_o, lint_wdata_o, lint_be_o; DBG_LINT_CMD_BWRITE*, DBG_LINT_CMD_BREAD*; lint_add_o, lint_wdata_o, lint_be_o, lint_req_o, lint_wen_o",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_debug_jtag_scope__rep_1,RTL-JTAG-AXI-UNAUTH-002,h18_debug_jtag_scope,Standalone Advanced Debug Interface IP exposes JTAG-controlled AXI/CPU debug functionality without visible authorization.,ips/adv_dbg_if/rtl/adv_dbg_if.sv; ips/adv_dbg_if/rtl/adbg_tap_defines.v; ips/adv_dbg_if/rtl/adbg_top.sv; ips/adv_dbg_if/rtl/adbg_axi_biu.sv; ips/adv_dbg_if/rtl/adbg_axi_defines.v,adv_dbg_if; adbg_tap_top; adbg_top; adbg_axi_biu; adbg_axi_module,"tms_pad_i, tck_pad_i, trstn_pad_i, tdi_pad_i, tdo_pad_o; DEBUG instruction; debug_select_i, input_shift_reg, module_id_reg; axi_master_aw_valid, axi_master_ar_valid, axi_master_w_valid; DBG_AXI_CMD_BWRITE*, DBG_AXI_CMD_BREAD*; JTAG pads and dbg_module_i; `DEBUG 4'b1000; module_id_reg, input_shift_reg; module_selects, tdo_axi, tdo_cpu",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_debug_jtag_scope__rep_2,PERM-JTAG-UNAUTH-001,h18_debug_jtag_scope,"Unauthenticated JTAG DEBUG path can drive privileged debug modules, including AXI bus read/write and CPU debug controls.",ips/adv_dbg_if/rtl/adv_dbg_if.sv; ips/adv_dbg_if/rtl/adbg_tap_top.v; ips/adv_dbg_if/rtl/adbg_top.sv; ips/adv_dbg_if/rtl/adbg_axi_module.sv; ips/adv_dbg_if/rtl/adbg_axi_defines.v; .,adv_dbg_if; adbg_tap_top; adbg_top; adbg_axi_module; adbg_axi_defines; multiple,"tms_pad_i, tck_pad_i, trstn_pad_i, tdi_pad_i, tdo_pad_o, s_debug_select, s_debug_tdo; latched_jtag_ir, debug_select_o, debug_tdo_i; debug_select_i, input_shift_reg, module_id_reg, module_selects; module_select_i to adbg_axi_module/adbg_or1k_module; data_register_i, operation_in, burst_write, burst_read; axi_biu_i.addr_i(address_counter); DBG_AXI_CMD_BWRITE*, DBG_AXI_CMD_BREAD*, DBG_AXI_CMD_IREG_*; cluster_tap_i JTAG/debug wiring; dbg_module_i debug_select_i wiring; DEBUG instruction decode and TDO mux; debug_select_o / tdo_mux_out; module_id_reg selection logic; module_selects; submodule module_select_i connections; operation_in, burst_write, burst_read; axi_biu_i .addr_i(address_counter); auth/jtag_enable/secure searches; PASSWORD comments",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h18_debug_jtag_scope__rep_3,PERM-JTAG-UNAUTH-DEBUG-BUS-001,h18_debug_jtag_scope,Externally reachable JTAG debug path provides unauthenticated bus-master read/write access.,rtl/pulpissimo/pulpissimo.sv; rtl/pulpissimo/jtag_tap_top.sv; ips/pulp_soc/rtl/pulp_soc/pulp_soc.sv; ips/pulp_soc/rtl/pulp_soc/lint_jtag_wrap.sv; ips/adv_dbg_if/rtl/adbg_lintonly_top.sv; ips/adv_dbg_if/rtl/adbg_lint_module.sv; ips/adv_dbg_if/rtl/adbg_lint_biu.sv; ips/adv_dbg_if/rtl/adbg_lint_defines.v; ips/adv_dbg_if/rtl/adv_dbg_if.sv,pulpissimo; jtag_tap_top; pulp_soc; lint_jtag_wrap; adbg_lintonly_top; adbg_lint_module; adbg_lint_biu; adbg_lint_defines; adv_dbg_if,"pad_jtag_tck, pad_jtag_tdi, pad_jtag_tdo, pad_jtag_tms, pad_jtag_trst; s_axireg_sel, s_axireg_tdi, s_axireg_tdo / jtag_axireg_*; tap_top axireg_sel_o, scan_in_o, axireg_out_i; i_lint_jtag, jtag_axireg_sel_i, s_lint_debug_bus; debug_select_i, jtag_lint_master.req/add/wen/wdata/be; module_id_reg, input_shift_reg; burst_write, burst_read, biu_strobe; lint_req_o, lint_add_o, lint_wen_o, lint_wdata_o, lint_be_o; pad_jtag_tck/pad_jtag_tdi/pad_jtag_tdo/pad_jtag_tms/pad_jtag_trst; jtag_axireg_sel_i, jtag_axireg_tdi_i, jtag_axireg_tdo_o; soc_tck_o/soc_trstn_o/soc_tms_o/soc_tdi_o, tap_top_i.axireg_sel_o, scan_in_o, axireg_out_i; jtag_tck_i, jtag_axireg_tdi_i, jtag_axireg_sel_i, i_lint_jtag; jtag_lint_master.req/add/wen/wdata/be; lint_debug(s_lint_debug_bus); DBG_LINT_CMD_BWRITE*, DBG_LINT_CMD_BREAD*; lint_add_o, lint_wdata_o, lint_be_o, lint_req_o, lint_wen_o; PASSWORD comments",,,,high,,,,,,
