fp_cluster_id,model_family,method_name,input_scope,repetition,fp_count,representative_finding_uid,claimed_files,claimed_modules,claimed_signals_or_registers,example_summaries
FPC-0124,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-010,src/rom2/rom2.sv; tb/ariane_peripherals.sv; tb/ariane_testharness.sv,rom2; ariane_peripherals; ariane_testharness,state_update:34; secure_reg; key_reg_out; i_rom2; access_ctrl; access_ctrl_reg,"The rom2 secure register storing cryptographic keys and access control policies is directly writable by any bus master via the AXI interface without any privilege or authentication check, allowing unprivileged software to overwrite JTAG keys and access control permissions at runtime."
FPC-0125,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-011,tb/ariane_peripherals.sv; tb/ariane_testharness.sv,ariane_peripherals; ariane_testharness,RESP_SLVERR; continuous_assign:961; DRAM; master,"Disabled peripheral stubs (SPI and Ethernet) unconditionally accept all AXI transactions and return 0xdeadbeef as read data with SLVERR, but with aw_ready/ar_ready/w_ready permanently asserted at 1, any master transaction is silently consumed without authentication or privilege check, and sensitive stub data (0xdeadbeef) is returned to any requester regardless of protection attributes (ar_prot, ar_lock) passed through verbatim."
FPC-0126,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,3,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-012,src/debug/dm_csrs.sv; tb/ariane_testharness.sv,dm_csrs; ariane_testharness,CmdErrNone; cmd_valid_o; dmi_req; jtag_dmi_req; ackhavereset; command_q; HartSelLen; CmdErrBusy,"The debug module's dmstatus.authenticated is hardwired to 1'b1, meaning authentication is permanently bypassed. Any debugger connecting via JTAG or DMI is treated as fully authenticated without any credential check, enabling unrestricted debug access to all harts.
---
The debug module's dmstatus.authenticated is hardwired to 1'b1, meaning authentication is permanently bypassed. Any debugger connecting over DMI/JTAG is unconditionally granted authenticated access to the debug module without any credential check.
---
The debug module's dmstatus.authenticated is hardwired to 1'b1, meaning authentication is permanently bypassed. Any debugger connecting via the JTAG/DMI interface is treated as authenticated without any credential check, granting full debug access including halt, resume, memory access, and abstract command execution."
FPC-0127,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-013,src/debug/dm_csrs.sv; tb/ariane_testharness.sv,dm_csrs; ariane_testharness,CmdErrNone; cmd_valid_o; data_d; ackhavereset; debug_req_ready,"The debug module CSRs hardcode `dmstatus.authenticated = 1'b1`, meaning no authentication is ever required to access debug functionality. Any agent with DMI access can unconditionally control halting, resuming, resetting harts, reading/writing memory via system bus access, and executing abstract commands."
FPC-0128,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-015,src/debug/dm_csrs.sv; src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,dm_csrs; dmi_jtag; ariane_testharness,DTM_SUCCESS; procedural_assign:168; dm; dmi_resp_i; i_dmi_jtag; procedural_assign:350,"The debug module's DMI response always returns DTM_SUCCESS regardless of the actual operation outcome, and the dmstatus register unconditionally asserts 'authenticated = 1' with no authentication mechanism implemented, exposing full debug access without any privilege or authentication check."
FPC-0129,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,3,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-016,src/debug/dm_csrs.sv; src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,dm_csrs; dmi_jtag; ariane_testharness,continuous_assign:475; dmi_req_o; i_dmi_jtag; continuous_assign:150; i_dm_top; debug_req_valid,"The dmi_jtag module accepts a jtag_key input that is wired in the testharness but there is no evidence of key validation logic guarding DMI access; simultaneously, the debug interface mux in ariane_testharness selects between JTAG and software DTM paths using only a simulation plusarg (jtag_rbb_enable), with no hardware privilege or authentication check, allowing unrestricted debug module access in any mode.
---
The debug interface mux in ariane_testharness selects between JTAG and DMI debug paths based solely on a simulation plusarg (jtag_rbb_enable), and the dmi_jtag module accepts a jtag_key input that is wired directly without any visible enforcement or validation, while the debug module (dm_top) receives DMI requests without any authentication or privilege guard at the testharness level.
---
The debug interface MUX in ariane_testharness selects between JTAG and DMI debug paths using a simulation plusarg (jtag_rbb_enable) with no authentication or privilege guard, allowing unrestricted debug module access. Additionally, the dmi_jtag module exposes a jtag_key input port that is wired but there is no evidence that the key is actually validated before debug transactions are permitted."
FPC-0130,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,3,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-017,src/debug/dm_top.sv; src/debug/dmi_jtag.sv; tb/ariane_testharness.sv; src/debug/dm_csrs.sv,dm_top; dmi_jtag; ariane_testharness; dm_csrs,dmi_req_i; dmi_req_o; i_dmi_jtag; debug_req_valid; continuous_assign:150; i_dm_top,"The dmi_jtag module exposes a jtag_key input port in its interface but the source snippets show no guard logic that validates this key before allowing JTAG debug access to the debug module. The debug interface MUX in ariane_testharness routes JTAG or DMI requests directly to the debug module (dm_top) based solely on the jtag_enable simulation plusarg, with no authentication or key-validation check visible in the RTL chain.
---
The dmi_jtag module declares a jtag_key input port intended as an authentication/authorization control for JTAG debug access, but in the ariane_testharness instantiation the key is connected without any visible validation or gating logic, and the debug interface MUX routes requests directly to the debug module (dm_top) without any privilege check or lock verification on the jtag_key value.
---
The dmi_jtag module declares a jtag_key input port intended as a JTAG authentication key, but the testharness instantiation passes jtag_key without any verification logic visible in the chain, and the debug interface MUX that routes JTAG requests to the debug module (dm_top) is controlled solely by a simulation plusarg (jtag_enable) with no hardware authentication guard, allowing unrestricted debug access."
FPC-0131,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-018,openpiton/serpent_peripherals.sv; src/debug/dm_top.sv; fpga/src/ariane_xilinx.sv,serpent_peripherals; dm_top; ariane_xilinx,continuous_assign:196; axi_m_resp_i; i_dm_top,"The debug module's system bus access (SBA) master AXI response port is permanently tied to zero in serpent_peripherals, disabling SBA functionality silently without error signaling, while the debug module still drives AXI master requests that will receive no real bus responses."
FPC-0132,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-019,openpiton/serpent_peripherals.sv; src/debug/dm_top.sv; fpga/src/ariane_xilinx.sv; tb/ariane_testharness.sv,serpent_peripherals; dm_top; ariane_xilinx; ariane_testharness,continuous_assign:199; axi_s_req_i; i_dm_top,"The debug module (dm_top) AXI slave port receives requests with AXI protection field (prot) hardwired to zero, meaning no privilege, security, or instruction/data access type information is conveyed to the debug module, bypassing any access-control differentiation based on AXI AxPROT."
FPC-0133,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-021,src/debug/dm_csrs.sv; src/debug/dmi_jtag.sv; tb/ariane_testharness.sv; src/debug/dm_top.sv,dm_csrs; dmi_jtag; ariane_testharness; dm_top,procedural_assign:168; dmi_req_o; dmi_req; dmi_req_i; debug_req_valid,"The dmi_jtag module declares a jtag_key input port intended for JTAG authentication/access control, but the port is present only in the testharness instantiation with a connected signal and there is no evidence in the source snippets that this key is ever validated or used to gate DMI request processing in the debug module. The debug module (dm_csrs) sets dmstatus.authenticated unconditionally to 1'b1, meaning the debug interface always reports itself as authenticated regardless of any key or credential check."
FPC-0134,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-022,src/debug/dm_csrs.sv; src/debug/dmi_jtag.sv; tb/ariane_testharness.sv; src/debug/dm_top.sv; fpga/src/ariane_xilinx.sv; openpiton/serpent_peripherals.sv,dm_csrs; dmi_jtag; ariane_testharness; serpent_peripherals; dm_top,continuous_assign:152; dmi_req_o; dmi_req; jtag_req_valid; dmi_req_i,"The dmi_jtag module exposes a jtag_key input port that is declared in the interface but is passed from the testharness without any evidence of authentication enforcement inside the debug access path. The dmstatus register hardcodes authenticated=1 unconditionally, meaning no authentication check is ever performed before granting full debug module access via the DMI interface."
FPC-0135,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-025,tb/ariane_testharness.sv; fpga/src/ariane_xilinx.sv; openpiton/serpent_peripherals.sv; src/debug/dmi_jtag.sv; src/debug/dmi_cdc.sv,ariane_testharness; ariane_xilinx; serpent_peripherals; dmi_jtag; dmi_cdc,i_dmi_jtag; tck; tck_i; i_dmi_cdc,"JTAG debug interface (dmi_jtag) is instantiated in production FPGA and OpenPiton builds without any access-control guard on the TCK clock path, allowing unauthenticated JTAG debug access to the processor core."
FPC-0136,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-026,fpga/src/ariane_xilinx.sv; openpiton/serpent_peripherals.sv; src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,ariane_xilinx; serpent_peripherals; dmi_jtag; ariane_testharness,tdi; i_dmi_jtag; td_i,"JTAG debug interface (dmi_jtag) is instantiated in production/FPGA contexts without any authentication or access-control guard, providing unrestricted debug memory access through the JTAG TDI path."
FPC-0137,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-027,tb/ariane_testharness.sv; src/debug/dmi_jtag.sv; fpga/src/ariane_xilinx.sv; openpiton/serpent_peripherals.sv,ariane_testharness; dmi_jtag; ariane_xilinx; serpent_peripherals,i_dmi_jtag; td_o; tdo; jtag_TDO_data,"The dmi_jtag debug module exposes a JTAG TDO output (td_o) that carries debug scan-chain data without any access control guard. In the FPGA and OpenPiton instantiations the port is wired directly to top-level I/O pins with no authentication or privilege check, allowing any physical attacker with JTAG access to read back internal processor state via the debug module."
FPC-0138,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-028,fpga/src/ariane_xilinx.sv; openpiton/serpent_peripherals.sv; src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,ariane_xilinx; serpent_peripherals; dmi_jtag; ariane_testharness,tms; i_dmi_jtag; tms_i,"The JTAG debug module (dmi_jtag) is instantiated in both production RTL (ariane_xilinx.sv, serpent_peripherals.sv) and testbench (ariane_testharness.sv) contexts without any authentication, privilege check, or hardware lifecycle guard on the TMS/TCK/TDI inputs. The JTAG interface provides direct debug module access (DMI requests) with no gating other than an optional jtag_key present only in the testharness instance and absent from production instantiations."
FPC-0139,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-029,src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,dmi_jtag,DMIBusy,"The JTAG debug access control in dmi_jtag implements a password check (pass_chk) to gate read access via DTM_READ, but the password check mechanism is fundamentally broken: pass_chk is a combinational signal that is never latched/persisted across clock cycles, and the DTM_PASS handler unconditionally forces state_d back to Idle after writing pass_chk, meaning any subsequent DTM_READ in a new JTAG transaction will find pass_chk=0 (its default) and be blocked — yet the write path (DTM_WRITE) has no password guard at all and is always permitted."
FPC-0140,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-030,src/debug/dm_csrs.sv; tb/ariane_testharness.sv; src/debug/dmi_jtag.sv; src/debug/dm_top.sv,dm_csrs; ariane_testharness; dmi_jtag,continuous_assign:150; dmi_req; dmi_req_o; debug_req_valid,"The jtag_enable mux control signal is derived from a plusargs simulation argument without any hardware authentication or privilege check, and the dmi_jtag module exposes a jtag_key input port that is wired in the testharness but there is no evidence in dm_csrs that authentication is enforced — dmstatus.authenticated is hardcoded to 1'b1, meaning the debug module always reports itself as authenticated regardless of any key or credential."
FPC-0141,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-031,src/debug/dmi_jtag.sv; src/rom2/rom2.sv; tb/ariane_peripherals.sv; tb/ariane_testharness.sv,dmi_jtag; rom2; ariane_peripherals; ariane_testharness,DMIBusy; state_update:231; secure_reg; continuous_assign:215; rst_ni,"The JTAG authentication password (`pass`) is loaded from `jtag_key` only on reset (active-low rst_ni de-asserted), not during normal operation. More critically, the `pass_chk` flag that gates JTAG read access is a combinational register that is never reset or cleared — once set to 1'b1, it persists for the entire simulation/operation without any revocation mechanism. Additionally, the password comparison occurs in purely combinational logic with `pass_chk` being assigned inside an `always_comb` block but relying on the registered `pass` value that is itself only initialized on reset, allowing authentication bypass scenarios."
FPC-0142,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-033,fpga/src/ariane_xilinx.sv; tb/ariane_testharness.sv; src/debug/dm_csrs.sv; src/debug/dm_top.sv; src/debug/dmi_jtag.sv,ariane_xilinx; ariane_testharness; dm_csrs; dm_top; dmi_jtag,i_dm_top; continuous_assign:157; continuous_assign:74; i_dmi_jtag; testmode_i; i_dm_csrs,"The testmode_i/test_en signal is permanently hardwired to 1'b0 in both the testbench (ariane_testharness) and the FPGA top-level (ariane_xilinx), yet it is passed directly into the debug modules (dmi_jtag and dm_top/dm_csrs) as a test-mode enable. While the constant-zero assignment disables test mode in these contexts, the signal propagates into security-sensitive debug infrastructure (JTAG DMI and Debug Module CSRs) without any runtime gating, authentication check, or lifecycle-aware protection. The debug module is fully instantiated and accessible regardless of the test_en value, and the testmode_i pin on dmi_jtag could influence scan-chain or clock-mux behavior inside the module. In the testharness context this is a simulation artifact, but in the FPGA production context (ariane_xilinx) the same pattern applies: the debug module is unconditionally enabled with no privilege or lifecycle guard on the JTAG debug interface itself."
FPC-0143,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-034,src/rom2/rom2.sv; tb/ariane_peripherals.sv; fpga/src/ariane_xilinx.sv,rom2; ariane_peripherals; ariane_xilinx,state_update:34; rst_ni; i_rom2; b_user,"rom2 'secure_reg' (containing cryptographic keys) is writable by any bus master without privilege or permission checks, and the reset path copies raw key material from ROM into registers exposed via the peripheral bus."
FPC-0144,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-035,fpga/src/ariane_xilinx.sv; tb/ariane_peripherals.sv; src/rom2/rom2.sv,ariane_xilinx; ariane_peripherals; rom2,DRAM; ar_user; RESP_SLVERR; continuous_assign:961; rst_ni,"AXI b_user and r_user fields for the DRAM master port are hardwired to zero ('0), eliminating any user-sideband privilege/security metadata that the interconnect or downstream agents might rely on for access-control decisions."
FPC-0145,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-036,src/debug/dm_csrs.sv; tb/ariane_testharness.sv; fpga/src/ariane_xilinx.sv,dm_csrs; ariane_testharness; ariane_xilinx,CmdErrNone; dmi_req; ackhavereset; cmd_valid_o; debug_req,"The debug module's dmstatus register unconditionally reports 'authenticated = 1' with no authentication mechanism implemented, and the JTAG debug interface is enabled based solely on a simulation plusarg with no hardware authentication or privilege guard, allowing unrestricted debug access to halt/resume harts and read/write memory."
FPC-0146,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,3,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-037,src/debug/dm_csrs.sv; tb/ariane_testharness.sv,dm_csrs; ariane_testharness,CmdErrNone; cmd_valid_o; jtag_enable; ackhavereset; CmdErrBusy; HartSelLen; cmd_o; dmactive; rst_ni,"The debug module (dm_csrs) hardcodes dmstatus.authenticated = 1'b1, meaning authentication is always reported as successful with no actual authentication mechanism implemented. Any entity with access to the DMI interface can fully control the debug module without any credential check.
---
The debug module CSR (dm_csrs) hardcodes dmstatus.authenticated = 1'b1, meaning authentication is always reported as successful without any actual authentication check. This allows unrestricted debug access to all hart control operations without requiring any credential validation.
---
The dm_csrs debug module hardcodes dmstatus.authenticated = 1'b1, meaning authentication is always reported as successful with no actual authentication mechanism implemented. This allows any debugger access without credential verification."
FPC-0147,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,10,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-038,src/csr_regfile.sv,csr_regfile,ILLEGAL_INSTR; ARIANE_MARCHID; ASID_WIDTH; csr_op_i; MIP_SSIP; ExceptionAddress,"The privilege-level check for CSR access is deliberately bypassed for CSR_MEPC: a non-machine-mode caller can read or write the machine-mode exception program counter (mepc) without triggering an ILLEGAL_INSTR exception, violating the RISC-V privilege model.
---
The privilege-level check for CSR access is intentionally bypassed for CSR_MEPC: a lower-privilege caller can read or write mEPC without the required machine-mode privilege, because the guard explicitly excludes that address from the privilege check.
---
Privilege level check for CSR access contains a deliberate bypass for CSR_MEPC: the condition `&& !(csr_addr.address==riscv::CSR_MEPC)` exempts MEPC from the normal privilege-level enforcement, allowing lower-privilege software to read or write the machine-mode exception program counter without triggering an illegal-instruction exception.
---
The privilege-level check for CSR access contains a deliberate bypass for CSR_MEPC: any privilege level can read or write the machine-mode exception PC register (mepc) without triggering an illegal-instruction exception. Additionally, the priv_lvl_o output unconditionally elevates privilege to M-mode whenever umode_i is asserted, regardless of debug_mode_q, allowing an external signal to bypass the normal privilege hierarchy.
---
Privilege level check for CSR_MEPC is explicitly bypassed, allowing unprivileged access to a machine-mode CSR"
FPC-0148,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,2,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-040,src/csr_regfile.sv,csr_regfile,ASID_WIDTH,"The `priv_lvl_o` output unconditionally grants Machine-mode (PRIV_LVL_M) privilege whenever `umode_i` is asserted, regardless of the actual privilege level stored in `priv_lvl_q`. This means any external signal asserting `umode_i` can silently elevate privilege to M-mode, bypassing the normal privilege-level tracking and protection.
---
The privilege level output priv_lvl_o is forced to PRIV_LVL_M (machine mode) whenever umode_i is asserted, bypassing the actual privilege level register priv_lvl_q. This allows an external signal to unconditionally elevate privilege to machine mode without any authentication or permission check."
FPC-0149,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,2,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-047,src/csr_regfile.sv,csr_regfile,fprec; csr_op_i; ASID_WIDTH; boot_addr_i; BREAKPOINT,"The DCSR register (dcsr_d) can be written directly from user-controlled CSR write data without any privilege-level or debug-mode guard, allowing unprivileged or non-debug software to modify debug control fields such as dcsr.step and dcsr.ebreakm.
---
The DCSR register (CSR_DCSR) can be written without any debug-mode privilege check, allowing unprivileged or supervisor-mode software to overwrite the debug control/status register including sensitive fields like step, ebreakm, and cause."
FPC-0150,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-048,src/csr_regfile.sv,csr_regfile,fprec; ASID_WIDTH; boot_addr_i,"debug_mode CSR writes lack a debug-mode privilege guard, allowing untrusted CSR writes (e.g., CSR_DCSR) to modify debug-mode-sensitive registers without verifying the caller is already in debug mode."
FPC-0151,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-052,src/csr_regfile.sv,csr_regfile,ASID_WIDTH; Off,"The `umode_i` input unconditionally overrides privilege level to M-mode without any validation or guard, allowing an external signal to escalate privileges to machine level regardless of actual privilege state."
FPC-0152,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,5,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-054,src/debug/dm_csrs.sv; fpga/src/ariane_xilinx.sv; tb/ariane_testharness.sv,dm_csrs; ariane_xilinx; ariane_testharness,CmdErrNone; cmd_valid_o; CmdErrBusy; command_q; debug_req; HartSelLen; dmcontrol_t; dmactive; cmd_o; dmi_req; jtag_enable,"The debug module dmstatus register hardcodes authenticated=1 unconditionally, meaning no authentication is ever required to access debug functionality including halt, resume, memory read/write, and program buffer execution.
---
The debug module's dmstatus register unconditionally sets authenticated=1, meaning no authentication is required to access debug functionality including hart halt/resume control, ndmreset, and memory access via system bus.
---
The debug module's dmstatus register unconditionally sets the 'authenticated' bit to 1, meaning no authentication is ever required to access debug functionality including halt, resume, and memory access via the debug module.
---
The debug module's dmstatus register hardcodes authenticated=1 unconditionally, meaning no authentication is ever enforced before granting full debug access to the processor.
---
The dm_csrs module hardcodes dmstatus.authenticated to 1'b1, meaning authentication is permanently bypassed. Any DMI request that reaches dm_csrs is unconditionally treated as authenticated, with no actual authentication check performed."
FPC-0153,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-057,src/debug/dm_csrs.sv,dm_csrs,ackhavereset; CmdErrNone; dmcontrol_t; dmactive,"The dm_csrs module unconditionally hardcodes dmstatus.authenticated = 1'b1 and dmstatus.hasresethaltreq = 1'b0, and clrresethaltreq/setresethaltreq are silently cleared every cycle without any privilege or authentication guard, allowing any DMI requester to exercise full debug control without authentication."
FPC-0154,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-059,src/debug/dm_csrs.sv; src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,dm_csrs; dmi_jtag; ariane_testharness,CmdErrNone; rst_ni; dmactive; command_q,"The dmi_jtag module accepts a jtag_key input but there is no evidence that this key is verified or enforced before granting debug access. The debug module (dm_csrs) marks authentication as always successful (dmstatus.authenticated = 1'b1 hardcoded), meaning any JTAG requester can activate the debug module, issue halt/resume requests, and trigger ndmreset without any credential check."
FPC-0155,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-063,src/debug/dm_csrs.sv,dm_csrs,CmdErrNone; cmd_valid_o; dmcontrol_t; HartSelLen; dmactive,"The `authenticated` field in `dmstatus` is hardwired to 1 unconditionally, meaning the debug module never enforces authentication. Any DMI requestor can access all debug CSRs and control harts without any authentication check."
FPC-0156,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-065,openpiton/serpent_peripherals.sv; src/debug/dmi_jtag.sv; fpga/src/ariane_xilinx.sv; src/debug/dm_csrs.sv; tb/ariane_testharness.sv; src/debug/dm_top.sv,serpent_peripherals; dmi_jtag; ariane_xilinx; dm_csrs; ariane_testharness; dm_top,jtag_dmi_req; dmi_req_o; debug_req; procedural_assign:168; dmi_req; dmi_req_i,"The dmi_jtag module declares a jtag_key input port intended for JTAG authentication, but the serpent_peripherals and ariane_xilinx instantiations of dmi_jtag do not connect this key port, leaving JTAG debug access unauthenticated in production paths. Additionally, dm_csrs hardcodes dmstatus.authenticated=1 unconditionally, bypassing any authentication check entirely."
FPC-0157,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-066,src/debug/dm_csrs.sv; src/debug/dmi_jtag.sv; src/debug/dmi_cdc.sv; tb/ariane_testharness.sv; src/debug/dm_top.sv,dm_csrs; dmi_jtag; dmi_cdc; ariane_testharness; dm_top,dmi_req_valid_i; dmi_req_valid_o; core_dmi_valid_o; jtag_enable; continuous_assign:152,"The dmi_jtag module accepts a jtag_key input parameter, but no evidence exists in the source snippets that this key is actually checked or enforced as an authentication/authorization guard before dmi_req_valid_o is asserted and DMI requests are forwarded to the debug module. The debug request valid signal flows directly from dmi_jtag through dmi_cdc to dm_csrs with no visible privilege or authentication check in the path."
FPC-0158,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-067,src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,dmi_jtag; ariane_testharness,DMIBusy; ariane_umode,"The JTAG DMI password check (`pass_chk`) is trivially bypassable: `pass_chk` is a combinational register that is never reset or stored persistently, and the password comparison logic is flawed — the variable `pass` is declared but never assigned a secret value (the assignment `assign pass = 32'hDEADC0DE` is commented out), leaving the password as 0x00000000 (default). Additionally, `pass_chk` is set inside a combinational `always_comb` block and never stored in a flip-flop, meaning it reverts to 0 every cycle unless re-evaluated, yet `umode_o` is driven to 1 whenever `pass_chk == 1'b1` in the same combinational block. This allows an attacker to set `umode_o` (which elevates processor privilege to machine mode) by submitting any data equal to the uninitialized/zero `pass` value."
FPC-0159,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-068,src/debug/dmi_jtag.sv,dmi_jtag,DMIBusy; dmi_req,"The JTAG password check (pass_chk) is broken: the DTM_PASS operation sets pass_chk=1 and then immediately overwrites state_d=Idle in the same combinational block, and pass_chk itself is never latched. Because pass_chk is a combinational signal that is only transiently set and never stored in a flip-flop, the READ guard at line 110 (`(pass_chk == 1'b1)`) can never be persistently satisfied across clock cycles, yet an attacker who manipulates the combinational path within a single cycle can potentially bypass the check. More critically, the write path (DTM_WRITE, line 112) has NO pass_chk guard at all — any JTAG user can issue a write to the debug module interface without ever supplying a password."
FPC-0160,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-069,src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,dmi_jtag; ariane_testharness,DMIBusy; ariane_umode,"The JTAG password check (`pass_chk`) in `dmi_jtag` is a combinational signal that is not registered, allowing it to be set and immediately consumed within the same always_comb block without persistent storage. Furthermore, the password comparison uses a combinational register (`pass`) that is declared alongside `data_d`/`data_q` but the actual value of `pass` is never assigned in the shown code (the assignment `assign pass = 32'hDEADC0DE` is commented out), meaning `pass` defaults to 0. Any JTAG operation sending `data == 0` (a DTM_PASS with data=0) will pass the check and set `pass_chk=1'b1`, then `umode_o=1'b1`, which elevates the processor to machine mode."
